instance_id,is_correct
531,1
532,0
533,0
534,1
535,1
536,1
537,1
538,1
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,1
551,0
552,0
553,1
554,0
555,1
556,0
557,0
558,1
559,1
560,1
561,0
562,1
563,1
564,1
565,1
566,0
567,0
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,0
577,1
578,1
579,0
580,1
581,0
582,1
583,1
584,1
585,1
586,0
587,0
588,0
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,0
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,0
611,0
612,0
613,1
614,0
615,1
616,0
617,0
618,0
619,0
620,0
621,1
622,1
623,0
624,1
625,1
626,1
627,0
628,0
629,1
630,1
631,0
632,1
633,1
634,0
635,1
636,0
637,1
638,1
639,1
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,1
653,1
654,1
655,1
656,1
657,0
658,0
659,1
660,0
661,0
662,0
663,1
664,0
665,1
666,0
667,1
668,1
669,0
670,0
671,0
672,0
673,0
674,0
675,1
676,0
677,0
678,0
679,0
680,1
681,0
682,1
683,1
684,0
685,1
686,0
687,1
688,0
689,1
690,0
691,0
692,0
693,0
694,0
695,0
696,1
697,1
698,0
699,0
700,0
701,0
702,0
703,1
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,1
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,1
726,1
727,0
728,0
729,0
730,1
731,0
732,1
733,1
734,1
735,1
736,1
737,0
738,1
739,1
740,0
741,0
742,1
743,0
744,1
745,0
746,1
747,1
748,0
749,0
750,0
751,1
752,1
753,0
754,0
755,1
756,0
757,1
758,1
759,0
760,1
761,1
762,0
763,1
764,0
765,1
766,1
767,0
768,1
769,0
770,0
771,0
772,0
773,1
774,0
775,1
776,0
777,0
778,1
779,1
780,0
781,0
782,1
783,1
784,0
785,1
786,1
787,0
788,0
789,0
790,0
791,1
792,1
793,1
794,0
795,0
796,0
797,1
798,1
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,1
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,1
819,1
820,1
821,0
822,0
823,1
824,0
825,0
826,0
827,0
828,1
829,0
830,1
831,0
832,0
833,1
834,0
835,1
836,0
837,0
838,1
839,0
840,0
841,0
842,0
843,0
844,0
845,1
846,0
847,1
848,1
849,0
850,0
851,0
852,1
853,0
854,0
855,0
856,0
857,0
858,0
859,0
