instance_id,output_text,ground_truth,similarity_score,correct
133,The person is holding a ball and pretending to throw it.,['drinking out of a cup'],0.07758817076683044,False
134,The man is pointing at the volleyball net.,['drinking out of a cup'],-0.08158889412879944,False
135,The person is walking forward.,['drinking out of a cup'],0.06737825274467468,False
136,The person is saluting.,['drinking out of a cup'],0.08626365661621094,False
137,The man is scratching his head.,['drinking out of a cup'],-0.05717393383383751,False
138,The man is scratching his head.,['drinking out of a cup'],-0.05717393383383751,False
139,The man is holding his head with both hands.,['drinking out of a cup'],0.015607733279466629,False
140,The person is standing on a skateboard.,['driving'],0.06485021114349365,False
141,The person is standing still with their arms crossed over their chest.,['driving'],0.031771641224622726,False
142,The person is standing on a skateboard.,['driving'],0.06485021114349365,False
143,Acting out: Balancing on a hoverboard.,['driving'],0.1531425416469574,False
144,"The person is standing on a skateboard, holding their arms out to the sides.",['driving'],0.05476151406764984,False
145,Acting out: Confident pose with arms crossed,['driving'],0.15806028246879578,False
146,"The person is standing on a skateboard, holding their hands together in front of their chest. They then raise one hand above their head and lower it back down. Finally, they raise both hands above their head and lower them back down.",['driving'],0.17722202837467194,False
147,The man is holding a gun and pointing it at his head.,['driving'],0.012062753550708294,False
148,The man is holding his hands behind his head.,['driving'],0.026463352143764496,False
149,The man is holding a gun and pointing it at his head.,['driving'],0.012062753550708294,False
150,The person is standing on a skateboard and moving their arms and legs.,['driving'],0.13376161456108093,False
151,The person is holding their hands up to their face.,['driving'],0.10676410049200058,False
152,The person is standing on a skateboard and moving their arms up and down.,['driving'],0.11916770040988922,False
153,boxing stance,['driving'],0.14512942731380463,False
154,"The person is standing on a skateboard, holding their arms out to the sides and moving slightly from side to side.",['driving'],0.10121138393878937,False
155,The person is standing confidently with arms crossed and hands on hips.,['driving'],0.08066031336784363,False
156,"The person is standing on a skateboard, holding their arms up in front of their face as if they are covering their eyes.",['driving'],0.09730002284049988,False
157,The person is holding a remote control in their right hand and moving it back and forth.,['driving'],0.1680428683757782,False
158,The man is scratching his head.,['driving'],0.04672069102525711,False
159,The man is holding a gun and pretending to shoot it.,['driving'],0.04679609835147858,False
160,The man is sitting on a chair and holding a remote control.,['driving'],0.040460504591464996,False
161,The person is sitting down and playing a guitar.,['driving'],0.09538610279560089,False
162,The person is sitting on a skateboard and moving their arms.,['driving'],0.17218780517578125,False
163,"Acting out: Sitting on a car seat, holding a smartphone, looking at the screen.",['driving'],0.35419976711273193,False
164,The person is sitting on the stairs and holding a cup in their hands.,['driving'],0.12139508128166199,False
165,"Acting out: Sitting on a chair, leaning back, arms on armrests.",['driving'],0.2860812842845917,False
166,The person is sitting on the stairs with their legs crossed and hands resting on their knees. They appear to be looking down at something in their lap.,['driving'],0.1537298709154129,False
167,The man is sitting on a chair and moving his arms up and down.,['driving'],0.05420391261577606,False
168,The man is sitting on a chair and raising his arms up and down.,['driving'],-0.0004334915429353714,False
169,The man is sitting on a chair and clapping his hands together.,['driving'],-0.007020297460258007,False
170,The person is riding a skateboard.,['fencing'],0.027011001482605934,False
171,The person is skateboarding.,['fencing'],0.07879707962274551,False
172,The person is skateboarding. Skateboarding.,['fencing'],0.08973906934261322,False
173,The person is riding a skateboard.,['fencing'],0.027011001482605934,False
174,The person is skateboarding across the room.,['fencing'],0.029750699177384377,False
175,The person is skateboarding.,['fencing'],0.07879707962274551,False
176,The person is dancing with their arms raised and legs apart.,['fencing'],0.05615871399641037,False
177,The person is riding a skateboard.,['fencing'],0.027011001482605934,False
178,The person is skateboarding. Skateboarding,['fencing'],0.087555430829525,False
179,The person is skateboarding. Skateboarding,['fencing'],0.087555430829525,False
180,The man is dancing.,['fishing'],0.034125957638025284,False
181,The person is running while holding a gun.,['fishing'],0.1351017951965332,False
182,The person is standing on a skateboard and moving their arms and legs in a rhythmic manner.,['fishing'],0.11542472243309021,False
183,The person is walking on the pier.,['fishing'],0.2817460596561432,False
184,The person is miming a dance move.,['fishing'],0.055992964655160904,False
185,The person is running on a wooden pier.,['fishing'],0.26377415657043457,False
186,"The person is standing in a room, holding a toy gun and pretending to shoot at something.",['fishing'],0.010280282236635685,False
187,The man is dancing.,['fishing'],0.034125957638025284,False
188,The man is dancing.,['fishing'],0.034125957638025284,False
189,The man is standing on a skateboard and raising his arms up.,['fishing'],0.0875297412276268,False
190,The person is bending over and touching their shoes.,['golf put'],0.08017618954181671,False
191,The person is standing still.,['golf put'],0.005682948976755142,False
192,The person is bending over and touching the ground with both hands.,['golf put'],0.13867487013339996,False
193,The person is bending over and putting a golf ball into a hole.,['golf put'],0.5749638080596924,True
194,The person is bending down and touching their shoes.,['golf put'],0.09477695822715759,False
195,The person is standing still on the golf course.,['golf put'],0.39280784130096436,False
196,"The person is standing on a set of stairs, holding their hands together in front of their chest. They appear to be miming a gesture or pose, possibly indicating a moment of contemplation or reflection.",['golf put'],0.0924018919467926,False
197,The man is bending over and touching his left knee with his right hand.,['golf put'],0.07902167737483978,False
198,The man is bending over and picking up a phone from the ground.,['golf put'],0.017172440886497498,False
199,The man is bending over.,['golf put'],0.07573077827692032,False
200,The person is bending over and then raising their arms above their head.,['golf swing'],0.12159956991672516,False
201,The person is dancing.,['golf swing'],0.03897560015320778,False
202,The woman is bending over and putting on her shoes.,['golf swing'],0.0935215950012207,False
203,The person is bending over and then standing up while swinging their arms.,['golf swing'],0.35483551025390625,False
204,The person is bending down and touching their head with both hands.,['golf swing'],0.11074575781822205,False
205,The person is standing still with their arms crossed over their chest.,['golf swing'],0.02904164232313633,False
206,The person is holding a gun up to their head and pulling the trigger.,['golf swing'],0.09544478356838226,False
207,The man is dancing.,['golf swing'],-0.018043581396341324,False
208,The man is bending over and then raising his hands to his head.,['golf swing'],0.048937831073999405,False
209,The man is bending over and then raising his arms above his head.,['golf swing'],0.066189244389534,False
210,The man is skateboarding.,['javelin throw'],0.09239146113395691,False
211,The person is pointing their finger.,['javelin throw'],0.23552066087722778,False
212,The person is riding a skateboard.,['javelin throw'],0.09951388835906982,False
213,"The person is standing on a track, holding a javelin in their right hand. They raise their left arm and then lower it back down.",['javelin throw'],0.6378557682037354,True
214,The person is skateboarding down a set of stairs.,['javelin throw'],0.09708243608474731,False
215,The person is running on a track.,['javelin throw'],0.2830390930175781,False
216,The person is walking up the stairs.,['javelin throw'],-0.024120042100548744,False
217,The person is dancing.,['javelin throw'],0.20074856281280518,False
218,The person is dancing.,['javelin throw'],0.20074856281280518,False
219,The person is dancing.,['javelin throw'],0.20074856281280518,False
220,The man is sitting on a chair and clapping his hands.,['typing on keyboard'],0.10341401398181915,False
221,The person is sitting on the ground with their legs crossed and hands resting on their knees. They appear to be in a relaxed or contemplative pose.,['typing on keyboard'],0.09456782042980194,False
222,The person is typing on a keyboard.,['typing on keyboard'],0.8232513666152954,True
223,Acting out: Typing on a keyboard while seated in an office chair.,['typing on keyboard'],0.6372760534286499,True
224,"The person is standing on a golf course, holding a golf club, and appears to be mimicking a golf swing.",['typing on keyboard'],0.11018089950084686,False
225,"Acting out: Sitting in an office chair, leaning back, legs crossed, hands on knees.",['typing on keyboard'],0.14719441533088684,False
226,The person is bending over and holding a golf club.,['typing on keyboard'],0.1216098889708519,False
227,The man is sitting on a chair and moving his hands.,['typing on keyboard'],0.21569639444351196,False
228,The man is sitting on a chair and moving his arms up and down.,['typing on keyboard'],0.15030008554458618,False
229,The man is sitting on a chair and holding a remote control.,['typing on keyboard'],0.21501627564430237,False
230,The person is pointing their finger.,['knocking on door'],0.07118242979049683,False
231,The person is standing still.,['knocking on door'],0.09826686978340149,False
232,The person is pointing at something.,['knocking on door'],0.06450997292995453,False
233,The person is standing on a skateboard.,['knocking on door'],0.021922316402196884,False
234,"The person is standing on a golf course, holding a golf club, and pretending to swing it.",['knocking on door'],0.11592821031808853,False
235,The person is standing upright with their arms at their sides.,['knocking on door'],0.05661923438310623,False
236,"The person is standing on a golf course, holding a golf club, and appears to be preparing to take a swing.",['knocking on door'],0.1410485804080963,False
237,The man is standing with his hands on his hips.,['knocking on door'],0.03426104411482811,False
238,The man is saluting.,['knocking on door'],0.028219670057296753,False
239,The man is raising his right hand and then lowering it.,['knocking on door'],0.12451430410146713,False
240,The man is pointing his finger at something.,['opening door'],0.024554360657930374,False
241,The person is pointing their finger.,['opening door'],0.09174048155546188,False
242,The person is standing on a skateboard.,['opening door'],-0.03383709862828255,False
243,The man is standing on a skateboard.,['opening door'],-0.08435988426208496,False
244,The person is walking on a golf course.,['opening door'],0.035035740584135056,False
245,"The person is standing on a rug, holding a mop, and pretending to clean the floor.",['opening door'],0.052209965884685516,False
246,The person is walking on the golf course.,['opening door'],0.02224596031010151,False
247,The man is walking.,['opening door'],0.06689238548278809,False
248,The man is standing on a skateboard and moving his arms and legs.,['opening door'],-0.03178582713007927,False
249,The man is standing on a skateboard.,['opening door'],-0.08435988426208496,False
250,The man is standing on a skateboard.,['opening door'],-0.08435988426208496,False
251,The person is pointing their finger.,['opening door'],0.09174048155546188,False
252,The person is standing on a skateboard.,['opening door'],-0.03383709862828255,False
253,"The person is standing in a room, pointing at something off-screen.",['opening door'],0.03723559528589249,False
254,"The person is standing on a golf course, holding a golf club, and pretending to swing it.",['opening door'],0.043631456792354584,False
255,"The person is standing on a rug, holding a broom, and pretending to sweep the floor.",['opening door'],0.04945284128189087,False
256,The person is walking on a golf course.,['opening door'],0.035035740584135056,False
257,The man is standing on a skateboard.,['opening door'],-0.08435988426208496,False
258,The man is standing on a skateboard.,['opening door'],-0.08435988426208496,False
259,The man is walking.,['opening door'],0.06689238548278809,False
260,The man is dancing.,['playing piano'],0.10866981744766235,False
261,The person is sitting down and moving their arms.,['playing piano'],0.2083812952041626,False
262,The person is dancing.,['playing piano'],0.19303381443023682,False
263,"The person is standing on a stage, holding a microphone in their right hand and gesturing with their left hand. They appear to be speaking or singing into the microphone.",['playing piano'],0.273725301027298,False
264,"Action: The person is mimicking a dance or a specific movement, possibly imitating a bird or an animal.",['playing piano'],0.2522789239883423,False
265,The person is sitting on the stairs and waving their arms.,['playing piano'],0.08660521358251572,False
266,Acting out a scene on the beach.,['playing piano'],0.2071608603000641,False
267,The man is sitting on a chair and moving his arms and hands.,['playing piano'],0.18359719216823578,False
268,The man is sitting on a chair and moving his arms up and down.,['playing piano'],0.14873865246772766,False
269,The man is sitting on a chair and moving his arms up and down.,['playing piano'],0.14873865246772766,False
270,The man is standing with his hands on his hips.,['playing acoustic guitar'],-0.04962737858295441,False
271,The person is standing still.,['playing acoustic guitar'],0.004893329925835133,False
272,The person is standing with their arms outstretched.,['playing acoustic guitar'],0.04687823727726936,False
273,"The person is standing on a stage, holding a microphone in their right hand and gesturing with their left hand. They appear to be speaking or singing into the microphone.",['playing acoustic guitar'],0.20884044468402863,False
274,Acting out: Dancing on the beach.,['playing acoustic guitar'],0.2023843228816986,False
275,The person is holding a gun and pointing it forward.,['playing acoustic guitar'],0.07610718160867691,False
276,Acting out: Holding a gun and pointing it forward.,['playing acoustic guitar'],0.12727563083171844,False
277,The man is holding a phone in his hands.,['playing acoustic guitar'],0.08117692917585373,False
278,The man is standing with his hands on his hips and moving them slightly.,['playing acoustic guitar'],-0.026408616453409195,False
279,The man is standing with his hands on his hips.,['playing acoustic guitar'],-0.04962737858295441,False
280,The person is dancing.,['playing electric guitar'],0.19738520681858063,False
281,The person is dancing.,['playing electric guitar'],0.19738520681858063,False
282,The person is skateboarding. Skateboarding.,['playing electric guitar'],0.14964532852172852,False
283,The person is walking on the stage.,['playing electric guitar'],0.13228245079517365,False
284,The person is walking on the beach while swinging their arms.,['playing electric guitar'],0.14609968662261963,False
285,The person is miming a dance move.,['playing electric guitar'],0.17611975967884064,False
286,The person is dancing on the beach.,['playing electric guitar'],0.09702259302139282,False
287,The man is dancing.,['playing electric guitar'],0.09601693600416183,False
288,The man is dancing.,['playing electric guitar'],0.09601693600416183,False
289,The man is dancing.,['playing electric guitar'],0.09601693600416183,False
290,The man is dancing.,['playing drums'],0.11040657758712769,False
291,The person is sitting on a chair and covering their face with their hands.,['playing drums'],0.011475268751382828,False
292,The person is sitting on a chair and moving their arms and legs.,['playing drums'],0.15019823610782623,False
293,"The person is standing on a stage, holding a microphone, and appears to be miming singing.",['playing drums'],0.1597132384777069,False
294,The person is dancing on the beach.,['playing drums'],0.13679802417755127,False
295,"The person is sitting on the stairs and raising their hand to their face, mimicking a gesture of speaking or shouting.",['playing drums'],0.089240163564682,False
296,Acting out: Dancing or playful movement.,['playing drums'],0.322079062461853,False
297,The man is dancing.,['playing drums'],0.11040657758712769,False
298,The man is sitting on a chair and raising his right hand.,['playing drums'],0.027904583141207695,False
299,The man is sitting on a chair and clapping his hands together.,['playing drums'],0.13845989108085632,False
300,The man is dancing.,['playing harp'],0.03120260499417782,False
301,The person is standing still.,['playing harp'],0.05780576169490814,False
302,The person is holding a book and moving their arms in a rhythmic manner.,['playing harp'],0.18255914747714996,False
303,Miming a dance move on stage.,['playing harp'],0.22520363330841064,False
304,Dancing with raised hand and circular arm movement.,['playing harp'],0.19463250041007996,False
305,"The person is standing on a set of stairs, holding their hands up in front of them. They appear to be miming a dance move or a gesture.",['playing harp'],0.14346943795681,False
306,The person is dancing on the beach.,['playing harp'],0.045701030641794205,False
307,The man is holding a ball and throwing it up and down.,['playing harp'],0.08145657181739807,False
308,The man is sitting on a chair and raising his right arm above his head. He then brings his hand down and places it behind his neck.,['playing harp'],0.16655732691287994,False
309,The man is holding a remote control and moving his hands around.,['playing harp'],-0.03803180530667305,False
310,The person is dancing.,['playing harp'],0.10968752950429916,False
311,The person is holding their head with both hands.,['playing harp'],0.1676369160413742,False
312,The man is covering his face with his hands.,['playing harp'],-0.04307298734784126,False
313,Dancing with arm movements.,['playing harp'],0.252605140209198,False
314,boxing stance charade,['playing harp'],0.18358214199543,False
315,"The person is lying down on the stairs, holding their head with both hands.",['playing harp'],0.07490821182727814,False
316,"The person is walking along the beach, holding a bag over their shoulder. They appear to be moving at a steady pace, with their arms swinging slightly as they walk.",['playing harp'],0.022510580718517303,False
317,The man is holding his hands up to his face and moving them around.,['playing harp'],0.0022270530462265015,False
318,The man is standing on a skateboard and moving his arms and head.,['playing harp'],-0.020737234503030777,False
319,The man is holding his hands up to his face and moving them around.,['playing harp'],0.0022270530462265015,False
320,The person is standing on a skateboard.,"['pulling', 'dragging']",0.033003099262714386,False
321,The person is walking.,"['pulling', 'dragging']",0.2668798565864563,False
322,The person is standing on a skateboard.,"['pulling', 'dragging']",0.033003099262714386,False
323,The person is walking back and forth while holding a rope.,"['pulling', 'dragging']",0.32305318117141724,False
324,The person is standing on a blue mat in front of a climbing wall. They are holding a rope in their hands and appear to be preparing to climb.,"['pulling', 'dragging']",0.25619301199913025,False
325,The person is dancing.,"['pulling', 'dragging']",0.1046544536948204,False
326,The person is climbing a rock wall.,"['pulling', 'dragging']",0.19203242659568787,False
327,The man is standing on a skateboard and moving his arms and legs.,"['pulling', 'dragging']",0.15525299310684204,False
328,The man is standing on a skateboard and moving his arms and legs.,"['pulling', 'dragging']",0.15525299310684204,False
329,The man is dancing.,"['pulling', 'dragging']",0.04927309602499008,False
330,The man is skiing.,"['dragging', 'pulling']",0.024098429828882217,False
331,The person is skiing.,"['dragging', 'pulling']",0.07757851481437683,False
332,The person is skiing.,"['dragging', 'pulling']",0.07757851481437683,False
333,The person is bending over and reaching towards a stack of boxes.,"['dragging', 'pulling']",0.1741306185722351,False
334,The person is climbing a rock wall.,"['dragging', 'pulling']",0.19203242659568787,False
335,The person is dancing.,"['dragging', 'pulling']",0.1046544536948204,False
336,Acting out: Climbing a rock wall.,"['dragging', 'pulling']",0.39435768127441406,False
337,The man is standing on his hands and moving his arms.,"['dragging', 'pulling']",0.20363633334636688,False
338,The man is throwing a ball.,"['dragging', 'pulling']",0.04744459316134453,False
339,The person is bending over and holding their hands together.,"['dragging', 'pulling']",0.24719786643981934,False
340,The person is bending over and holding their hands out in front of them.,['pushing'],0.1456478238105774,False
341,The person is dancing.,['pushing'],0.0816449224948883,False
342,The person is riding a skateboard.,['pushing'],0.008149921894073486,False
343,The person is holding a rope and pulling it towards them.,['pushing'],0.28383779525756836,False
344,The person is climbing a rock wall.,['pushing'],0.1556001901626587,False
345,The person is dancing.,['pushing'],0.0816449224948883,False
346,The person is climbing a rock wall.,['pushing'],0.1556001901626587,False
347,The man is running.,['pushing'],0.1184232085943222,False
348,The man is standing on his hands and moving his arms.,['pushing'],0.12991000711917877,False
349,The person is bending over and moving their arms.,['pushing'],0.15040284395217896,False
350,The person is bending over and pointing their finger.,['pushing'],0.12490402162075043,False
351,The person is bending over and waving their hand.,['pushing'],0.11443287134170532,False
352,The person is bending over and pointing their finger.,['pushing'],0.12490402162075043,False
353,The person is bending over and touching their head with their right hand.,['pushing'],0.12146488577127457,False
354,The person is climbing up a rock wall.,['pushing'],0.1599644273519516,False
355,The person is mimicking a dance move.,['pushing'],0.1683579385280609,False
356,The person is climbing a rock wall.,['pushing'],0.1556001901626587,False
357,The person is bending over and raising their arms.,['pushing'],0.16408662497997284,False
358,The person is dancing.,['pushing'],0.0816449224948883,False
359,The person is bending over and moving their arms.,['pushing'],0.15040284395217896,False
360,The man is dancing.,['putting on seatbelt'],-0.007922612130641937,False
