instance_id,output_text,ground_truth,similarity_score,correct
84,man standing on court,"['checking phone', 'sending text', 'using phone']",0.13554242253303528,False
85,robot dancing on rug,"['checking phone', 'sending text', 'using phone']",0.057591259479522705,False
86,man standing on court,"['checking phone', 'sending text', 'using phone']",0.13554242253303528,False
87,man holding phone,"['checking phone', 'sending text', 'using phone']",0.5732128620147705,True
88,man walking on skateboard,"['checking phone', 'sending text', 'using phone']",0.05205976590514183,False
89,man holding phone,"['checking phone', 'sending text', 'using phone']",0.5732128620147705,True
90,man standing on skateboard,['checking watch'],0.017344392836093903,False
91,Cameraman miming.,['checking watch'],0.2114247977733612,False
92,man standing on skateboard,['checking watch'],0.017344392836093903,False
93,man dancing in room,['checking watch'],0.03704024851322174,False
94,man pointing at volleyball net,['checking watch'],0.07478401064872742,False
95,robot dancing on rug,['checking watch'],0.13069361448287964,False
96,man standing on court,['checking watch'],0.05254468321800232,False
97,man standing on skateboard,['checking watch'],0.017344392836093903,False
98,man pointing finger,['checking watch'],0.07517819851636887,False
99,man pointing finger,['checking watch'],0.07517819851636887,False
100,man dancing on skateboard,['climbing'],0.0806947723031044,False
101,man waving hand,['climbing'],-0.03611883893609047,False
102,man dancing on skateboard,['climbing'],0.0806947723031044,False
103,man holding bottle,['climbing'],0.04525503143668175,False
104,man waving hand,['climbing'],-0.03611883893609047,False
105,climbing wall,['climbing'],0.814799427986145,True
106,Waving hand,['climbing'],0.1040019690990448,False
107,man raising hands up,['climbing'],0.16357314586639404,False
108,man raising hand,['climbing'],0.14601916074752808,False
109,man dancing,['climbing'],0.10324764251708984,False
110,man pointing finger,['throwing dart'],0.2979653775691986,False
111,Pointing at something,['throwing dart'],0.3542258143424988,False
112,man standing on skateboard,['throwing dart'],0.012602531351149082,False
113,Throwing darts,['throwing dart'],0.8791065812110901,True
114,Pointing at himself,['throwing dart'],0.33632439374923706,False
115,Pointing at camera,['throwing dart'],0.25637367367744446,False
116,waving hand,['throwing dart'],0.3817790746688843,False
117,man pointing finger,['throwing dart'],0.2979653775691986,False
118,man pointing finger,['throwing dart'],0.2979653775691986,False
119,man pointing finger,['throwing dart'],0.2979653775691986,False
120,bending over,['deadlift'],0.2506204843521118,False
121,The person is bending down.,['deadlift'],0.23594635725021362,False
122,man dancing on skateboard,['deadlift'],0.06538575142621994,False
123,man bending down,['deadlift'],0.22797489166259766,False
124,cleaning floor,['deadlift'],0.15859511494636536,False
125,Walking around gym,['deadlift'],0.36301136016845703,False
126,The person is bending over.,['deadlift'],0.20512013137340546,False
127,bending over,['deadlift'],0.2506204843521118,False
128,bending over,['deadlift'],0.2506204843521118,False
129,bending over,['deadlift'],0.2506204843521118,False
130,man drinking from cup,['drinking out of a cup'],0.7605391144752502,True
131,Pointing finger,['drinking out of a cup'],0.09200048446655273,False
132,man covering face with hand,['drinking out of a cup'],0.06868876516819,False
133,man holding ball,['drinking out of a cup'],0.07989014685153961,False
134,man pointing at volleyball net,['drinking out of a cup'],-0.030656928196549416,False
135,The person is standing in a room.,['drinking out of a cup'],0.02416253462433815,False
136,saluting with right hand,['drinking out of a cup'],0.09311677515506744,False
137,man saluting,['drinking out of a cup'],0.0689578503370285,False
138,man scratching head,['drinking out of a cup'],0.01383267343044281,False
139,man holding phone to ear,['drinking out of a cup'],-0.0014073960483074188,False
140,man dancing,['driving'],0.1092611700296402,False
141,The person is standing on a skateboard.,['driving'],0.06485021114349365,False
142,man standing on skateboard,['driving'],0.04456520453095436,False
143,Man standing on hoverboard.,['driving'],0.040164582431316376,False
144,Skateboarding on stairs,['driving'],0.1876451075077057,False
145,Hugging another person,['driving'],0.10274533927440643,False
146,standing on skateboard,['driving'],0.18300266563892365,False
147,man holding gun,['driving'],0.052550606429576874,False
148,man holding gun,['driving'],0.052550606429576874,False
149,man holding gun,['driving'],0.052550606429576874,False
150,man dancing on skateboard,['driving'],0.06571094691753387,False
151,man holding gun,['driving'],0.052550606429576874,False
152,man dancing on skateboard,['driving'],0.06571094691753387,False
153,Man standing on one leg.,['driving'],0.04138023406267166,False
154,Skateboarding on stairs,['driving'],0.1876451075077057,False
155,Hugging another person,['driving'],0.10274533927440643,False
156,Skateboarding on stairs,['driving'],0.1876451075077057,False
157,man standing on stilts,['driving'],-0.015604361891746521,False
158,man adjusting his glasses,['driving'],0.0887182205915451,False
159,man holding gun,['driving'],0.052550606429576874,False
160,man sitting on chair,['driving'],0.09052515029907227,False
161,sitting on a chair,['driving'],0.29473602771759033,False
162,man sitting on skateboard,['driving'],0.1167767122387886,False
163,Jumping on a trampoline,['driving'],0.17742608487606049,False
164,man sitting on steps,['driving'],0.08129121363162994,False
165,Sitting on chair,['driving'],0.3154561519622803,False
166,Sitting on stairs,['driving'],0.23439918458461761,False
167,man sitting on chair,['driving'],0.09052515029907227,False
168,man doing exercise,['driving'],0.1590883731842041,False
169,clapping hands,['driving'],0.1972520351409912,False
170,Skateboarding on a white background.,['fencing'],0.20549699664115906,False
171,Skateboarding.,['fencing'],0.34331926703453064,False
172,Skateboarding.,['fencing'],0.34331926703453064,False
173,Skateboarding on a board.,['fencing'],0.2539574205875397,False
174,Skateboarding indoors.,['fencing'],0.21518555283546448,False
175,Skateboarding.,['fencing'],0.34331926703453064,False
176,dancing on rug,['fencing'],0.13696986436843872,False
177,Skateboarding on a white background.,['fencing'],0.20549699664115906,False
178,man dancing on skateboard,['fencing'],0.03652467578649521,False
179,man skateboarding,['fencing'],0.1377536654472351,False
180,man dancing,['fishing'],0.10037624835968018,False
181,man running with gun,['fishing'],0.08942092955112457,False
182,man dancing on skateboard,['fishing'],0.0899224728345871,False
183,man running on pier,['fishing'],0.3269733786582947,False
184,man dancing in room,['fishing'],-0.008540220558643341,False
185,man running on pier,['fishing'],0.3269733786582947,False
186,Dancing in the room,['fishing'],0.11876547336578369,False
187,man dancing,['fishing'],0.10037624835968018,False
188,man dancing,['fishing'],0.10037624835968018,False
189,man dancing,['fishing'],0.10037624835968018,False
190,bending over,['golf put'],0.22351175546646118,False
191,Coughing,['golf put'],0.10065489262342453,False
192,bending over,['golf put'],0.22351175546646118,False
193,Putting golf ball on green,['golf put'],0.6082334518432617,True
194,bending over,['golf put'],0.22351175546646118,False
195,Person standing on golf course.,['golf put'],0.4514574706554413,False
196,standing on stairs,['golf put'],0.14606481790542603,False
197,man bending over,['golf put'],0.11811906844377518,False
198,bending over,['golf put'],0.22351175546646118,False
199,bending over,['golf put'],0.22351175546646118,False
200,man bending over,['golf swing'],0.17234960198402405,False
201,man dancing,['golf swing'],0.07769429683685303,False
202,woman bending over,['golf swing'],0.17537686228752136,False
203,man playing golf,['golf swing'],0.69435054063797,True
204,man bending over,['golf swing'],0.17234960198402405,False
205,A person is miming a golf swing.,['golf swing'],0.7706595063209534,True
206,man holding gun,['golf swing'],0.09317802637815475,False
207,man dancing,['golf swing'],0.07769429683685303,False
208,man covering ears,['golf swing'],-0.027520503848791122,False
209,man bending over and raising hands,['golf swing'],0.13484637439250946,False
210,Skateboarding.,['javelin throw'],0.25826966762542725,False
211,man pointing finger,['javelin throw'],0.24422341585159302,False
212,Skateboarding.,['javelin throw'],0.25826966762542725,False
213,man throwing javelin,['javelin throw'],0.8222011923789978,True
214,Skateboarding on stairs.,['javelin throw'],0.19919325411319733,False
215,person running on track,['javelin throw'],0.33954721689224243,False
216,dancing on stairs,['javelin throw'],0.21867524087429047,False
217,man dancing,['javelin throw'],0.2239777147769928,False
218,dancing,['javelin throw'],0.33109939098358154,False
219,man dancing on skateboard,['javelin throw'],0.16539403796195984,False
220,man dancing,['typing on keyboard'],0.02172134630382061,False
221,Crouching down,['typing on keyboard'],0.25301647186279297,False
222,man dancing on skateboard,['typing on keyboard'],0.10283109545707703,False
223,Sitting on chair,['typing on keyboard'],0.32949817180633545,False
224,man dancing on golf course,['typing on keyboard'],8.42660665512085e-05,False
225,Sitting on chair,['typing on keyboard'],0.32949817180633545,False
226,Crouching on golf course,['typing on keyboard'],0.14722569286823273,False
227,man dancing,['typing on keyboard'],0.02172134630382061,False
228,man sitting on chair,['typing on keyboard'],0.21117819845676422,False
229,man sitting on chair,['typing on keyboard'],0.21117819845676422,False
230,Pointing at camera,['knocking on door'],0.09912654757499695,False
231,standing still,['knocking on door'],0.2562185227870941,False
232,Pointing at camera,['knocking on door'],0.09912654757499695,False
233,Drinking from cup,['knocking on door'],0.1567339301109314,False
234,man pointing finger,['knocking on door'],0.04864161089062691,False
235,Standing on rug,['knocking on door'],0.20638227462768555,False
236,man standing on golf course,['knocking on door'],0.049701839685440063,False
237,man raising hand,['knocking on door'],0.23362499475479126,False
238,saluting,['knocking on door'],0.11514493077993393,False
239,man raising hand,['knocking on door'],0.23362499475479126,False
240,man pointing finger,['opening door'],0.09686441719532013,False
241,pointing at something,['opening door'],0.10665812343358994,False
242,pointing at something,['opening door'],0.10665812343358994,False
243,man holding toy cat,['opening door'],0.07467275857925415,False
244,man walking on golf course,['opening door'],0.05144135653972626,False
245,robot dancing on rug,['opening door'],0.16797477006912231,False
246,man dancing on golf course,['opening door'],0.05074739828705788,False
247,man walking on skateboard,['opening door'],0.08150061219930649,False
248,man standing on skateboard,['opening door'],-0.03826364129781723,False
249,man walking on skateboard,['opening door'],0.08150061219930649,False
250,Skateboarding.,['opening door'],0.15712681412696838,False
251,Pointing at something.,['opening door'],0.12467600405216217,False
252,Pointing at something,['opening door'],0.10665812343358994,False
253,Pointing at painting,['opening door'],0.1375867873430252,False
254,man putting golf ball,['opening door'],0.09605445712804794,False
255,Mime dancing on rug,['opening door'],0.17522267997264862,False
256,man holding gun,['opening door'],0.13557174801826477,False
257,man dancing on skateboard,['opening door'],0.04071492701768875,False
258,man skateboarding,['opening door'],0.05033409968018532,False
259,man walking on skateboard,['opening door'],0.08150061219930649,False
260,man dancing,['playing piano'],0.19292153418064117,False
261,man sitting on ground,['playing piano'],0.0939355194568634,False
262,dancing on skateboard,['playing piano'],0.30916839838027954,False
263,man dancing on stairs,['playing piano'],0.11376957595348358,False
264,man holding a guitar,['playing piano'],0.21533608436584473,False
265,Sitting on stairs,['playing piano'],0.20171098411083221,False
266,dancing on beach,['playing piano'],0.2829214036464691,False
267,man dancing,['playing piano'],0.19292153418064117,False
268,man doing karate moves,['playing piano'],0.11553879827260971,False
269,man sitting on chair,['playing piano'],0.12913885712623596,False
270,man dancing,['playing acoustic guitar'],0.07089654356241226,False
271,Pointing at something.,['playing acoustic guitar'],0.08710397779941559,False
272,man standing on skateboard,['playing acoustic guitar'],0.047550879418849945,False
273,man dancing on stairs,['playing acoustic guitar'],-0.02218051627278328,False
274,man dancing on beach,['playing acoustic guitar'],0.0864807516336441,False
275,Pointing gun,['playing acoustic guitar'],0.16972661018371582,False
276,Pointing at something,['playing acoustic guitar'],0.08677278459072113,False
277,man holding phone,['playing acoustic guitar'],0.10638412833213806,False
278,man dancing,['playing acoustic guitar'],0.07089654356241226,False
279,man standing and looking down,['playing acoustic guitar'],-0.03926181420683861,False
280,man dancing,['playing electric guitar'],0.14742308855056763,False
281,dancing,['playing electric guitar'],0.2905938923358917,False
282,man dancing on skateboard,['playing electric guitar'],0.12271921336650848,False
283,man dancing on stage,['playing electric guitar'],0.10417382419109344,False
284,man dancing on beach,['playing electric guitar'],0.0839819461107254,False
285,man dancing on stairs,['playing electric guitar'],0.05778579041361809,False
286,dancing on beach,['playing electric guitar'],0.201499804854393,False
287,man dancing,['playing electric guitar'],0.14742308855056763,False
288,dancing,['playing electric guitar'],0.2905938923358917,False
289,man dancing,['playing electric guitar'],0.14742308855056763,False
290,dancing,['playing drums'],0.42073071002960205,False
291,man sitting on chair,['playing drums'],0.030314261093735695,False
292,man dancing on skateboard,['playing drums'],0.1031612902879715,False
293,man dancing on stairs,['playing drums'],0.12872931361198425,False
294,man dancing on beach,['playing drums'],0.1705266833305359,False
295,Sitting on stairs,['playing drums'],0.11371949315071106,False
296,Dancing on beach,['playing drums'],0.33378279209136963,False
297,man dancing,['playing drums'],0.20104213058948517,False
298,man doing karate stance,['playing drums'],0.16821449995040894,False
299,man sitting on chair clapping hands,['playing drums'],0.1793326437473297,False
300,man dancing,['playing harp'],0.08824463933706284,False
301,man dancing,['playing harp'],0.08824463933706284,False
302,man dancing,['playing harp'],0.08824463933706284,False
303,dancing on stage,['playing harp'],0.18519677221775055,False
304,man dancing on beach,['playing harp'],0.06270882487297058,False
305,Dancing on stairs,['playing harp'],0.16183407604694366,False
306,Walking on beach.,['playing harp'],0.14546841382980347,False
307,man doing karate moves,['playing harp'],0.06955845654010773,False
308,man sitting on chair,['playing harp'],0.06440137326717377,False
309,man sitting on floor,['playing harp'],0.014406353235244751,False
310,man dancing,['playing harp'],0.08824463933706284,False
311,man covering his ears,['playing harp'],0.1478034108877182,False
312,man is dancing,['playing harp'],0.06875188648700714,False
313,man dancing on stage,['playing harp'],0.06449376791715622,False
314,man dancing on beach,['playing harp'],0.06270882487297058,False
315,Climbing stairs,['playing harp'],0.12512631714344025,False
316,Walking on beach.,['playing harp'],0.14546841382980347,False
317,man holding phone,['playing harp'],0.0426463857293129,False
318,man holding head,['playing harp'],0.13855135440826416,False
319,man holding a phone,['playing harp'],0.04303848743438721,False
320,man standing on skateboard,"['pulling', 'dragging']",0.03145453333854675,False
321,dancing,"['pulling', 'dragging']",0.3250811696052551,False
322,Skateboarding.,"['pulling', 'dragging']",0.3002873957157135,False
323,dancing in a warehouse,"['pulling', 'dragging']",0.22853001952171326,False
324,man climbing wall,"['pulling', 'dragging']",0.27596408128738403,False
325,dancing in a warehouse,"['pulling', 'dragging']",0.22853001952171326,False
326,climbing wall,"['pulling', 'dragging']",0.42614254355430603,False
327,man dancing,"['pulling', 'dragging']",0.1207384318113327,False
328,man dancing,"['pulling', 'dragging']",0.1207384318113327,False
329,man dancing,"['pulling', 'dragging']",0.1207384318113327,False
330,man skiing,"['dragging', 'pulling']",0.12963686883449554,False
331,skier skiing down slope,"['dragging', 'pulling']",0.14882662892341614,False
332,person skiing,"['dragging', 'pulling']",0.16981476545333862,False
333,man bending over,"['dragging', 'pulling']",0.17951834201812744,False
334,climbing wall,"['dragging', 'pulling']",0.42614254355430603,False
335,dancing in a warehouse,"['dragging', 'pulling']",0.22853001952171326,False
336,climbing wall,"['dragging', 'pulling']",0.42614254355430603,False
337,man holding baseball bat,"['dragging', 'pulling']",0.15419787168502808,False
338,man throwing ball,"['dragging', 'pulling']",0.13583704829216003,False
339,man bending over,"['dragging', 'pulling']",0.17951834201812744,False
340,man bending over,['pushing'],0.18407198786735535,False
341,dancing on skateboard,['pushing'],0.19163624942302704,False
342,skateboarding,['pushing'],0.2394905686378479,False
343,man is dancing,['pushing'],0.12096337229013443,False
344,climbing wall,['pushing'],0.35957062244415283,False
345,dancing in a warehouse,['pushing'],0.2334754765033722,False
346,climbing wall,['pushing'],0.35957062244415283,False
347,man running on skateboard,['pushing'],0.1316099762916565,False
348,man dancing on skateboard,['pushing'],0.09119466692209244,False
349,man dancing on skateboard,['pushing'],0.09119466692209244,False
350,man dancing on skateboard,['pushing'],0.09119466692209244,False
351,man dancing on skateboard,['pushing'],0.09119466692209244,False
352,man bending over,['pushing'],0.18407198786735535,False
353,man bending over,['pushing'],0.18407198786735535,False
354,climbing wall,['pushing'],0.35957062244415283,False
355,dancing in a warehouse,['pushing'],0.2334754765033722,False
356,climbing wall,['pushing'],0.35957062244415283,False
357,man doing karate stance,['pushing'],0.1184878870844841,False
358,man dancing on skateboard,['pushing'],0.09119466692209244,False
359,man bending over,['pushing'],0.18407198786735535,False
360,man dancing,['putting on seatbelt'],0.041569896042346954,False
361,sitting on toilet,['putting on seatbelt'],0.4304857850074768,False
362,man dancing on skateboard,['putting on seatbelt'],0.06135013699531555,False
363,Jumping on skateboard,['putting on seatbelt'],0.21290668845176697,False
364,Dancing on beach.,['putting on seatbelt'],0.1535462737083435,False
365,Jumping on car,['putting on seatbelt'],0.42724135518074036,False
366,The person is walking on the beach.,['putting on seatbelt'],-0.029170073568820953,False
367,man sitting on chair,['putting on seatbelt'],0.2701205015182495,False
368,man sitting on chair,['putting on seatbelt'],0.2701205015182495,False
369,squatting,['putting on seatbelt'],0.22151775658130646,False
370,man dancing,['shooting handgun'],0.026417121291160583,False
371,Pointing finger,['shooting handgun'],0.2448188066482544,False
372,man dancing on skateboard,['shooting handgun'],0.02135968953371048,False
373,man holding gun,['shooting handgun'],0.6289141178131104,True
374,man standing on skateboard,['shooting handgun'],0.007966401055455208,False
375,Jumping in the air,['shooting handgun'],0.1951451599597931,False
376,Person miming climbing wall,['shooting handgun'],-0.02970118448138237,False
377,man holding object,['shooting handgun'],0.17341011762619019,False
378,man looking through binoculars,['shooting handgun'],0.052382566034793854,False
379,man holding camera,['shooting handgun'],0.18330204486846924,False
380,man miming phone call,['shooting rifle'],-0.010234937071800232,False
381,waving hand,['shooting rifle'],0.191224604845047,False
382,man standing on skateboard,['shooting rifle'],-0.03735646605491638,False
383,aiming at targets,['shooting rifle'],0.5858314037322998,True
384,man talking on phone,['shooting rifle'],0.030444074422121048,False
385,Pointing at something,['shooting rifle'],0.3437405824661255,False
386,Person miming climbing wall,['shooting rifle'],0.03997521474957466,False
387,man holding camera,['shooting rifle'],0.15032288432121277,False
388,man raising hand,['shooting rifle'],0.15779100358486176,False
389,man holding phone up,['shooting rifle'],0.009018081240355968,False
390,dancing,['shot put'],0.3116273880004883,False
391,dancing on skateboard,['shot put'],0.1598917543888092,False
392,Skateboarding.,['shot put'],0.24440231919288635,False
393,man throwing discus,['shot put'],0.23167887330055237,False
394,man is dancing,['shot put'],0.06180039048194885,False
395,throwing discus,['shot put'],0.34310412406921387,False
396,Skateboarding on rug,['shot put'],0.18613867461681366,False
397,man skateboarding,['shot put'],0.09175541251897812,False
398,dancing on skateboard,['shot put'],0.1598917543888092,False
399,dancing,['shot put'],0.3116273880004883,False
400,man dancing,['writing'],0.047559428960084915,False
401,Crouching down,['writing'],0.24254903197288513,False
402,man dancing on skateboard,['writing'],0.007766996510326862,False
403,dancing in classroom,['writing'],0.26066628098487854,False
404,climbing wall,['writing'],0.13787096738815308,False
405,Person sitting on floor.,['writing'],0.022214828059077263,False
406,Climbing wall,['writing'],0.13787096738815308,False
407,man sitting on floor,['writing'],-0.009954852983355522,False
408,man sitting on chair,['writing'],-0.006561268121004105,False
409,man sitting on floor,['writing'],-0.009954852983355522,False
410,skateboarding,['soccer shot'],0.2464694082736969,False
411,Skateboarding.,['soccer shot'],0.2725018858909607,False
412,skateboarding,['soccer shot'],0.2464694082736969,False
413,A man is standing on a soccer field.,['soccer shot'],0.4229423999786377,False
414,skateboarding on stairs,['soccer shot'],0.1640896201133728,False
415,goalie blocks ball,['soccer shot'],0.4604056179523468,False
416,person running up stairs,['soccer shot'],0.1284257471561432,False
417,man dancing on skateboard,['soccer shot'],0.05164485424757004,False
418,man dancing,['soccer shot'],0.12504030764102936,False
419,Skateboarding.,['soccer shot'],0.2725018858909607,False
420,man dancing,['front stroke swimming'],0.08786539733409882,False
421,dancing with arms outstretched,['front stroke swimming'],0.2429763376712799,False
422,man dancing on skateboard,['front stroke swimming'],0.06947250664234161,False
423,man dancing on beach,['front stroke swimming'],0.14634546637535095,False
424,man dancing on stage,['front stroke swimming'],-0.007507873699069023,False
425,Pointing at something,['front stroke swimming'],0.1585201770067215,False
426,man dancing on stairs,['front stroke swimming'],0.027383027598261833,False
427,man dancing,['front stroke swimming'],0.08786539733409882,False
428,man dancing,['front stroke swimming'],0.08786539733409882,False
429,man dancing on skateboard,['front stroke swimming'],0.06947250664234161,False
430,man stretches arms,['breast stroke swimming'],0.09653732180595398,False
431,dancing,['breast stroke swimming'],0.3073098361492157,False
432,man dancing on skateboard,['breast stroke swimming'],0.1118730753660202,False
433,man dancing on beach,['breast stroke swimming'],0.18532973527908325,False
434,man dancing on stage,['breast stroke swimming'],0.027094878256320953,False
435,Person miming dancing on beach.,['breast stroke swimming'],0.259786456823349,False
436,Pointing at something,['breast stroke swimming'],0.1212129294872284,False
437,man dancing,['breast stroke swimming'],0.10121943056583405,False
438,man dancing,['breast stroke swimming'],0.10121943056583405,False
439,man dancing,['breast stroke swimming'],0.10121943056583405,False
440,man covering ears,['taking photo'],0.12132900953292847,False
441,saluting with right hand,['taking photo'],0.31311166286468506,False
442,man covering face with hand,['taking photo'],0.23186050355434418,False
443,man miming to camera,['taking photo'],0.5009127259254456,True
444,man talking on phone,['taking photo'],0.1317855417728424,False
445,man miming to camera,['taking photo'],0.5009127259254456,True
446,climbing wall,['taking photo'],0.1272486448287964,False
447,man covering face,['taking photo'],0.21844367682933807,False
448,man holding gun,['taking photo'],0.16467523574829102,False
449,man looking through binoculars,['taking photo'],0.18003630638122559,False
450,man dancing on skateboard,['tennis serve'],0.07981432974338531,False
451,dancing,['tennis serve'],0.22426077723503113,False
452,Skateboarding.,['tennis serve'],0.20016711950302124,False
453,man jumping on skateboard,['tennis serve'],0.07119175046682358,False
454,man dancing on stage,['tennis serve'],0.12278036028146744,False
455,Person miming boxing stance.,['tennis serve'],0.20039723813533783,False
456,Person walks down stairs.,['tennis serve'],0.03696258366107941,False
457,man dancing,['tennis serve'],0.12811817228794098,False
458,man dancing,['tennis serve'],0.12811817228794098,False
459,man dancing on skateboard,['tennis serve'],0.07981432974338531,False
460,man dancing on skateboard,['tennis swing'],0.13977336883544922,False
461,dancing on skateboard,['tennis swing'],0.2473905086517334,False
462,man dancing on skateboard,['tennis swing'],0.13977336883544922,False
463,Skateboarding on tennis court.,['tennis swing'],0.6426530480384827,True
464,man skateboarding on stairs,['tennis swing'],0.1443570852279663,False
465,Skateboarding on a tennis court.,['tennis swing'],0.6521643400192261,True
466,man dancing on stage,['tennis swing'],0.14676719903945923,False
467,man dancing,['tennis swing'],0.1873149573802948,False
468,man dancing,['tennis swing'],0.1873149573802948,False
469,man skateboarding,['tennis swing'],0.17406949400901794,False
470,man dancing,['playing violin'],0.2623845636844635,False
471,Pointing at something,['playing violin'],0.14795473217964172,False
472,man standing on skateboard,['playing violin'],0.017718719318509102,False
473,man dancing on stage,['playing violin'],0.17110584676265717,False
474,man dancing on beach,['playing violin'],0.17211532592773438,False
475,Pointing at camera,['playing violin'],0.14616462588310242,False
476,Waving at camera,['playing violin'],0.19235961139202118,False
477,man holding gun,['playing violin'],0.03440463915467262,False
478,man dancing,['playing violin'],0.2623845636844635,False
479,man holding cup,['playing violin'],0.014024714007973671,False
480,man dancing,['receiving volleyball'],0.16644102334976196,False
481,man dancing on skateboard,['receiving volleyball'],0.12084193527698517,False
