instance_id,is_correct
531,1
532,1
533,1
534,1
535,1
536,1
537,0
538,0
539,1
540,1
541,0
542,0
543,1
544,0
545,1
546,1
547,1
548,0
549,0
550,0
551,0
552,1
553,1
554,1
555,1
556,0
557,1
558,0
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,0
567,1
568,1
569,1
570,1
571,0
572,0
573,1
574,1
575,1
576,0
577,1
578,0
579,1
580,0
581,0
582,1
583,1
584,0
585,1
586,0
587,0
588,0
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,0
611,0
612,0
613,1
614,0
615,1
616,0
617,1
618,1
619,0
620,1
621,1
622,1
623,0
624,0
625,0
626,0
627,1
628,1
629,0
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,1
648,0
649,0
650,1
651,1
652,1
653,1
654,0
655,1
656,1
657,1
658,1
659,0
660,0
661,0
662,1
663,1
664,0
665,0
666,0
667,0
668,1
669,0
670,1
671,1
672,0
673,0
674,0
675,1
676,1
677,1
678,1
679,1
680,1
681,0
682,0
683,1
684,1
685,1
686,0
687,1
688,0
689,1
690,1
691,0
692,1
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,1
710,0
711,0
712,0
713,0
714,0
715,1
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,1
724,0
725,1
726,0
727,0
728,0
729,0
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,0
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,0
753,0
754,0
755,1
756,1
757,0
758,1
759,0
760,1
761,1
762,1
763,1
764,1
765,1
766,0
767,1
768,1
769,1
770,0
771,0
772,0
773,1
774,0
775,1
776,0
777,0
778,0
779,0
780,1
781,0
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,0
791,1
792,0
793,1
794,0
795,1
796,0
797,0
798,1
799,1
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,1
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,1
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,1
834,0
835,1
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,1
844,0
845,1
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,1
854,0
855,0
856,1
857,0
858,0
859,0
